supuesto_id,pregunta,opcion_a,opcion_b,opcion_c,opcion_d
7,"16.- En el supuesto de un embargo sobre los saldos en cuentas abiertas en entidades
de crédito y en ella se efectúe el abono de salario, sueldo, pensión, retribución o
equivalente, a efectos de diferenciar ambos conceptos y su embargo, ¿qué se
considera sueldo, salario, pensión, retribución o su equivalente? Art. 588.4","El importe ingresado en dicha cuenta por ese concepto en el mes que se practique el
embargo o, en su defecto, en el mes posterior.","El importe ingresado en dicha cuenta por ese concepto en el mes que se practique
el embargo.","El importe ingresado en dicha cuenta por ese concepto en el mes que se practique
el embargo o, en su defecto, en el mes anterior.","El importe ingresado en dicha cuenta por ese concepto en el mes que se practique
el embargo o, en su defecto, en los dos meses anteriores."
7,"17.- Salvo que el ejecutante señale bienes cuyo embargo estime suficiente para el fin
de la ejecución, según dispone el artículo 589.1 de la Ley de Enjuiciamiento Civil,
¿mediante qué clase de resolución se acordará requerir de oficio a los clientes
morosos de BANCO OCCIDENTE S.A. como ejecutados par que manifiesten bienes y
derechos suficientes para cubrir la cuantía de la ejecución?: Art. 589.1",Diligencia de Ordenación.,Decreto.,Providencia.,Auto.
7,"18.- En atención a lo dispuesto en el artículo 592 de la Ley de Enjuiciamiento Civil, el
Letrado de la Administración de Justicia responsable de la ejecución embargará los
bienes del ejecutado procurando tener en cuenta: Art. 592.1","La menor facilidad de su enajenación y la mayor onerosidad de ésta para el
ejecutado.","La mayor facilidad de su enajenación y la mayor onerosidad de ésta para el
ejecutado.","La menor facilidad de su enajenación y la menor onerosidad de ésta para el
ejecutado.","La mayor facilidad de su enajenación y la menor onerosidad de ésta para el
ejecutado."
7,592.72 y 99 de la LEC,Dinero o cuentas corrientes de cualquier clase.,"Créditos, derechos y valores realizables a medio y largo plazo.",Joyas y objetos de arte.,"Intereses, rentas y frutos de toda especie.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
7,"20.- Presentadas demandas ejecutivas por CARRASCO 8: SOTOGRANDE, contra los
clientes morosos de BANCO OCCIDENTE S.A., ¿quién podrá interponer una demanda
de tercería de dominio en estos procedimientos? Art. 595 de la LEC","Quien, sin ser parte en la ejecución, afirme ser dueño de un bien embargado como
perteneciente al ejecutado y que no ha adquirido de éste una vez trabado el
embargo.","Quien, siendo parte en la ejecución, afirme ser dueño de un bien embargado como
perteneciente al ejecutado y que ha adquirido de éste una vez trabado el embargo.","Quien afirme que le corresponde un derecho a que su crédito sea satisfecho con
preferencia al del acreedor ejecutante.","Quien afirme que le corresponde un derecho a que su crédito sea satisfecho con
preferencia al del acreedor ejecutado."
7,"21.- ¿Cuál de los siguientes datos o elementos no tiene que incluirse en el anuncio de
la subasta de un bien en el Boletín Oficial del Estado, según dispone el artículo 646 de
la Ley de Enjuiciamiento Civil? Art. 646.1",La Oficina judicial ante la que se sigue el procedimiento de ejecución.,El edicto con las condiciones generales y particulares de la subasta.,El número de identificación y clase del procedimiento.,La dirección electrónica que corresponda a la subasta en el Portal de Subastas.
7,"22.- La subasta electrónica de un bien tendrá lugar en el Portal dependiente de la
Agencia Estatal del Boletín Oficial del Estado y se abrirá a los interesados para
participar: Art. 648, regla 22",El mismo día de la publicación del anuncio en el BOE.,"Transcurridas, al menos, cuarenta y ocho horas desde la publicación del anuncio en
el BOE.","Transcurridas, al menos, setenta y dos horas desde la publicación del anuncio en el
BOE.","Transcurridas, al menos, veinticuatro horas desde la publicación del anuncio en el
BOE.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
8,1.- ¿Cuál de los siguientes es motivo de no admisión de la demanda? Art. 439.4,No otorgar poder a Procurador mediante comparecencia apud acta.,"No solicitar las medidas para lograr la efectividad de la sentencia que pudiere
dictarse","La falta de certificación de la inscripción de los bienes en el Registro de Bienes
Muebles.",La falta de acreditación del requerimiento de pago a Renting Canarias.
8,2.- ¿Qué recurso cabe contra la resolución inadmitiendo la demanda? Art. 455.1,Revisión,Reposición y apelación.,Queja.,Sólo apelación.
8,"3.- En este procedimiento, admitida la demanda, ¿qué actuación acordará el Tribunal?
Art. 441.4",Requerir de pago a Renting Canarias.,Emplazamiento a Renting Canarias para contestar por cinco días.,"Ordenará la exhibición de los vehículos, bajo apercibimiento de desobediencia.",Emplazamiento a Renting Canarias para contestar por diez días.
8,4.- ¿Se acordará el embargo preventivo de los vehículos? Art. 441.4,"Sí, si lo solicita el actor en su demanda.",En ningún caso.,"Sí, en todo caso.","Sí, y asegurará mediante mandamiento al Registro donde esté inscrito el bien.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
1"
8,626.3,La propia entidad demandada.,Al acreedor,Al Colegio de Procuradores de Las Palmas de Gran Canaria.,Ninguna respuesta es correcta
8,441.4,Se convocarán a las partes a una vista.,Se oirá al demandante y se resolverá lo procedente por decreto.,Se resolverá lo que proceda mediante auto después de oír al demandante.,No puede formular oposición.
8,"7- Podrá sustituirse el embargo preventivo de los vehículos acordado por el Tribunal de
los vehículos por aval solidario por importe de 50.000 euros: Art. 441.4",Sí.,"Sí, cuando el demandante no formule oposición.",En ningún caso.,"Sí, si el Tribunal lo estima más beneficioso"
8,8.- Señale la respuesta correcta. En este procedimiento: Art. 441.4,Se citará en el decreto o auto de admisión a las partes directamente a vista,"Con la admisión se emplazará al demandado para formular oposición al embargo
preventivo.",Se emplazará al demandado para contestar la demanda por término de diez días.,Si emplazado al demandado para contestar la demanda por término de cinco días.
8,441.4,Procurador,Graduado social,Procurador o representante apoderado,Podrá oponerse por sí o por representante
8,"10.- Si la demandada no se persone en autos ni formula contestación a la demanda:
Art. 441.4","Se dictará, sin más trámites, sentencia estimatoria de la demanda","Se dictará sin más trámites sentencia estimatoria de la demanda, previa celebración
de vista","Se convocará a las partes a la vista, donde ya sólo podrá discutirse por las partes
sobre discrepancias jurídicas","Ninguna respuesta es correcta

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
2"
8,11.- La entidad demandada comparecerá en juicio mediante: Art. 7.4,Quien legalmente la represente,Cualquiera de sus socios,Cualquiera de sus consejeros,Todas las respuestas son correctas
8,"12.- En la citación a vista en su caso, se informará a las partes de: Art. 440","La posibilidad de recurrir a una negociación para intentar solucionar el conflicto,
incluido el recurso a una mediación","La prevención de que si no asistieren y se propusiere y admitiere su declaración,
podrán considerarse admitidos los hechos del interrogatorio",a y b son falsas,a y b son correctas
8,13.- El Tribunal dictará sentencia dentro de: Art. 447.1,Los cinco días siguientes.,Los diez días siguientes.,Los quince días siguientes.,Los veinte días siguientes.
8,"14.- La sentencia que se dicte en este proceso en ausencia de oposición del
demandado será: Art. 441.4","Apelable, en ambos efectos","Apelable, en un solo efecto",Irrecurrible,Ninguna respuesta es correcta
8,"15.- No se tendrá por contestada en forma la demanda, si el demandado se opone
alegando: Art. 444.3",Falta de legitimación del actor,Falsedad de la firma,Falsedad del documento en qué aparezca formalizado el contrato,En ningún caso de los anteriores
8,"16.- En este proceso, la falta de competencia o jurisdicción del tribunal se plantearía
por el demandado: Art. 444.3",Como causa de oposición al contestar.,"En los cinco días siguientes a su emplazamiento para contestar la demanda como
declinatoria.","En los veinte días siguientes a su emplazamiento para contestar la demanda como
declinatoria.","Sólo mediante el incidente de declinatoria.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
3"
8,17.- Si el demandado se opone alegando falsedad de la firma del contrato:,Se resolverá lo que proceda por auto del tribunal dictado antes de la vista,Se resolverá lo que proceda por auto del tribunal dictado en la vista.,Se sustanciará la oposición en la vista y se resolverá en la sentencia.,Se resolverá directamente mediante sentencia.
8,"18.- Si alegada causa de oposición por el demandado, no concurre a la vista que se
señale: Art. 441.4",Se celebrará igualmente en su ausencia.,Se dictará sentencia estimatoria irrecurrible.,Se dictará sentencia estimatoria apelable en un solo efecto.,Ninguna opción es correcta.
8,"19.- Los asuntos serán repartidos a la Oficina Judicial del Tribunal de Instancia en el
plazo de, presentada la demanda: Art. 69",Tres días,Dos días,Cinco días,No está sujeto a plazo el reparto
8,"20.- Si el demandado formula oposición y luego no concurre a la vista, se le podrá
multar en cuantía: Art. 441.4",máxima de hasta la segunda parte del valor de la reclamación.,máxima de hasta la tercera parte del valor de la reclamación.,máxima de hasta la quinta parte del valor de la reclamación.,"máxima de hasta la cuarta parte del valor de la reclamación.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
4"
9,"100.000 euros
por distintos materiales de construcción y elementos de baño que el sr. Gómez le
suministró para la realización de las obras que está llevando a cabo en un chalet de su
propiedad, ubicado en la localidad de Toro (Zamora).

La letra en cuestión figura suscrita en la localidad de Toro y pagadera en la cuenta
corriente que, en la sucursal n£ 1 del Banco Santander en dicha localidad, tiene abierta
el obligado al pago.

Llegado el día estipulado para el vencimiento de la letra resulta impagada por lo que, a
instancias de D. Luis Gómez Sanz, se inicia el correspondiente procedimiento
cambiario, en el cual se dicta resolución acordando las medidas especificadas en el
artículo 821.2 de la LEC para responder de las sumas de euros en concepto de principal
y 25.000 euros calculados para intereses, gastos y costas.

Personada la Comisión Judicial, integrada por el secretario y el auxiliar judicial, en el
domicilio del demandado no se encuentra al mismo y sí a quien dice ser su esposa, D2
Lourdes Pérez Martín, mayor de edad, con DNI 3.378.605, quien manifiesta
desconocer todo lo relativo a la cantidad reclamada añadiendo, por otra parte, que
carece de instrucciones de su esposo para llevar a cabo el pago de que se le requiere.

Por el Procurador de la parte actora, que acompaña a la Comisión Judicial, se solicita el
embargo de los bienes que ya se detalló en su escrito de inicio del procedimiento que
eran los siguientes:","Un vehículo marca Renault, modelo Megane, matrícula 4278 CPJ, con valor
estimado en 7.000 euros, que figura en la DGT como titularidad de D. Pedro Álvarez
Díaz.","Renta que percibe el demandado por el arrendamiento de un inmueble de su
propiedad, ubicado en la calle Daoiz n£ 7 de Segovia, que asciende a 600 euros
mensuales.","El inmueble referido en el apartado anterior y que está inscrito, en el Registro de la
Propiedad de Segovia, al Tomo 14, Libro 25, finca n2 1318, y a nombre de D. Pedro
Álvarez Díaz, con valor estimado en 60.000 euros.","Un reloj de oro, marca Rolex, con valor estimado en 14.000 euros.

€e) Sueldo que percibe el demandado del Ministerio de Administraciones Públicas por
importe de 1.500 euros brutos mensuales.

f) Sueldo que percibe la esposa del librado, de la empresa Limpiezas Suárez, y que
asciende a 900 euros brutos mensuales.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
1

£) 400 acciones de una empresa de telecomunicaciones que, al cierre de la última
sesión bursátil, tenían una cotización de 4.872 euros por acción.

h) Una participación del 30% de la Entidad Rodríguez Hermanos SL.

La esposa del demandado manifiesta su negativa a recibir la notificación
correspondiente y el requerimiento de pago, negándose igualmente a firmar
documento alguno.

No consta la existencia de convenio alguno de embargo ni puede determinarse qué
bienes, de los descritos, son más fáciles de enajenar y la enajenación resulta menos
onerosa para el ejecutado."
